"","LibID","Library","SECTION","CHKOUTS","CHKINS","RENEWALS","HOLDS","Hl/RECLL","TOTAL #","PERCENT","MONTH","YEAR","CATEGORY","SUBCATEGORY"
"5018","PT","Prairie Trails Public Library District","total",4903,4855,809,123,0,10690,0.00408379379477274,"October",2011,"TOTAL","TOTAL"
"5019","PT","Prairie Trails Public Library District","j",6473,6103,523,8,0,13107,0.00500713613359087,"October",2011,"JUVENILE","JUVENILE"
"5020","PT","Prairie Trails Public Library District","y",427,415,43,1,0,886,0.000338469719566759,"October",2011,"YOUNG ADULT","YOUNG ADULT"
"5021","PT","Prairie Trails Public Library District","a",915,849,93,3,0,1860,0.000710557199090487,"October",2011,"ADULT","ADULT"
"5022","RD","Riverdale Public Library District","j",721,727,85,0,0,1533,0.000585636659250385,"October",2011,"JUVENILE","JUVENILE"
"5023","RD","Riverdale Public Library District","total",3070,3130,187,13,0,6400,0.00244492799687049,"October",2011,"TOTAL","TOTAL"
"5024","RD","Riverdale Public Library District","jd",127,126,10,0,0,263,0.000100471259871397,"October",2011,"JUVENILE","JUVENILE DISPLAY"
"5025","RD","Riverdale Public Library District","il",3,6,2,1,0,12,4.58423999413217e-06,"October",2011,"ILL RECEIVED","ILL RECEIVED"
"5026","RD","Riverdale Public Library District","an",248,264,12,1,0,525,0.000200560499743283,"October",2011,"ADULT","ADULT NEW"
"5027","RF","River Forest Public Library","a",2150,2191,268,26,0,4635,0.00177066269773355,"October",2011,"ADULT","ADULT"
"5028","RF","River Forest Public Library","j",4810,4713,611,35,1,10170,0.00388514339502702,"October",2011,"JUVENILE","JUVENILE"
"5029","RF","River Forest Public Library","il",1,1,1,4,0,7,2.6741399965771e-06,"October",2011,"ILL RECEIVED","ILL RECEIVED"
"5030","RF","River Forest Public Library","ad",0,1,0,0,0,1,3.82019999511014e-07,"October",2011,"ADULT","ADULT DISPLAY"
"5031","RF","River Forest Public Library","j",770,763,75,14,0,1622,0.000619636439206865,"October",2011,"JUVENILE","JUVENILE"
"5032","RF","River Forest Public Library","total",4547,4445,845,138,1,9976,0.00381103151512188,"October",2011,"TOTAL","TOTAL"
"5033","RG","River Grove Public Library District","j",1226,1180,199,2,0,2607,0.000995926138725215,"October",2011,"JUVENILE","JUVENILE"
"5034","RG","River Grove Public Library District","an",618,600,165,21,0,1404,0.000536356079313464,"October",2011,"ADULT","ADULT NEW"
"5035","RG","River Grove Public Library District","total",1927,1834,352,30,0,4143,0.00158270885797413,"October",2011,"TOTAL","TOTAL"
"5036","RG","River Grove Public Library District","jn",320,320,44,4,0,688,0.000262829759663578,"October",2011,"JUVENILE","JUVENILE NEW"
"5037","RO","William Leonard Public Library District","j",26,26,6,0,0,58,2.21571599716388e-05,"October",2011,"JUVENILE","JUVENILE"
"5038","RO","William Leonard Public Library District","total",43,54,17,0,0,114,4.35502799442556e-05,"October",2011,"TOTAL","TOTAL"
"5039","RP","Richton Park Public Library District","jd",78,45,1,0,0,124,4.73704799393658e-05,"October",2011,"JUVENILE","JUVENILE DISPLAY"
"5040","RP","Richton Park Public Library District","an",303,317,2,3,0,625,0.000238762499694384,"October",2011,"ADULT","ADULT NEW"
"5041","RP","Richton Park Public Library District","total",3044,3104,607,88,2,6845,0.00261492689665289,"October",2011,"TOTAL","TOTAL"
"5042","RP","Richton Park Public Library District","ad",13,5,0,0,0,18,6.87635999119826e-06,"October",2011,"ADULT","ADULT DISPLAY"
"5043","RP","Richton Park Public Library District","il",2,3,0,2,0,7,2.6741399965771e-06,"October",2011,"ILL RECEIVED","ILL RECEIVED"
"5044","RP","Richton Park Public Library District","j",2484,2757,369,99,0,5709,0.00218095217720838,"October",2011,"JUVENILE","JUVENILE"
"5045","RS","Riverside Public Library","v",1138,1098,207,62,0,2505,0.000956960098775091,"October",2011,"ADULT","AUDIO VISUAL"
"5046","RS","Riverside Public Library","j",3312,3195,824,9,0,7340,0.00280402679641085,"October",2011,"JUVENILE","JUVENILE"
"5047","RS","Riverside Public Library","anv",756,750,104,30,0,1640,0.000626512799198064,"October",2011,"ADULT","ADULT NEW AUDIO VISUAL"
"5048","RS","Riverside Public Library","jn",558,543,104,3,0,1208,0.000461480159409305,"October",2011,"JUVENILE","JUVENILE NEW"
"5049","RS","Riverside Public Library","jv",614,623,157,4,0,1398,0.000534063959316398,"October",2011,"JUVENILE","JUVENILE VIDEO"
"5050","RS","Riverside Public Library","an",1026,1039,279,16,0,2360,0.000901567198845994,"October",2011,"ADULT","ADULT NEW"
"5051","RS","Riverside Public Library","total",3006,2933,866,48,0,6853,0.00261798305664898,"October",2011,"TOTAL","TOTAL"
"5052","RS","Riverside Public Library","il",18,18,15,13,0,64,2.44492799687049e-05,"October",2011,"ILL RECEIVED","ILL RECEIVED"
"5053","RS","Riverside Public Library","jnv",153,153,47,3,0,356,0.000135999119825921,"October",2011,"JUVENILE","JUVENILE NEW AUDIO VISUAL"
"5054","RS","Riverside Public Library","ad",6,7,0,7,0,20,7.64039999022029e-06,"October",2011,"ADULT","ADULT DISPLAY"
"5055","SA","Summit Public Library District","j",637,698,135,1,0,1471,0.000561951419280702,"October",2011,"JUVENILE","JUVENILE"
"5056","SA","Summit Public Library District","an",198,180,69,3,0,450,0.000171908999779956,"October",2011,"ADULT","ADULT NEW"
"5057","SA","Summit Public Library District","jn",0,1,0,0,0,1,3.82019999511014e-07,"October",2011,"JUVENILE","JUVENILE NEW"
"5058","SA","Summit Public Library District","total",645,678,208,16,0,1547,0.000590984939243539,"October",2011,"TOTAL","TOTAL"
"5059","SF","Stickney-Forest View Public Library District","an",435,428,58,24,0,945,0.000361008899537909,"October",2011,"ADULT","ADULT NEW"
"5060","SF","Stickney-Forest View Public Library District","ad",34,28,2,0,0,64,2.44492799687049e-05,"October",2011,"ADULT","ADULT DISPLAY"
"5061","SF","Stickney-Forest View Public Library District","total",1762,1746,315,34,0,3857,0.00147345113811398,"October",2011,"TOTAL","TOTAL"
"5062","SF","Stickney-Forest View Public Library District","il",14,15,14,6,0,49,1.87189799760397e-05,"October",2011,"ILL RECEIVED","ILL RECEIVED"
"5063","SF","Stickney-Forest View Public Library District","jn",221,174,14,2,0,411,0.000157010219799027,"October",2011,"JUVENILE","JUVENILE NEW"
"5064","SF","Stickney-Forest View Public Library District","j",1053,1041,118,3,0,2215,0.000846174298916897,"October",2011,"JUVENILE","JUVENILE"
"5065","SH","South Holland Public Library","j",4079,3620,295,15,0,8009,0.00305959817608371,"October",2011,"JUVENILE","JUVENILE"
"5066","SH","South Holland Public Library","total",5110,5188,736,70,1,11105,0.00424233209456982,"October",2011,"TOTAL","TOTAL"
"5067","SH","South Holland Public Library","an",2234,2157,42,7,0,4440,0.0016961687978289,"October",2011,"ADULT","ADULT NEW"
"5068","SP","Schiller Park Public Library","jn",1359,1411,70,5,0,2845,0.00108684689860884,"October",2011,"JUVENILE","JUVENILE NEW"
"5069","SP","Schiller Park Public Library","j",0,1,0,0,0,1,3.82019999511014e-07,"October",2011,"JUVENILE","JUVENILE"
"5070","SP","Schiller Park Public Library","jd",1,1,1,0,0,3,1.14605999853304e-06,"October",2011,"JUVENILE","JUVENILE DISPLAY"
"5071","SP","Schiller Park Public Library","ad",1,3,1,0,0,5,1.91009999755507e-06,"October",2011,"ADULT","ADULT DISPLAY"
"5072","SP","Schiller Park Public Library","j",3168,3065,298,8,0,6539,0.00249802877680252,"October",2011,"JUVENILE","JUVENILE"
"5073","SP","Schiller Park Public Library","an",1102,1118,83,19,0,2322,0.000887050438864575,"October",2011,"ADULT","ADULT NEW"
"5074","SP","Schiller Park Public Library","total",2088,2027,395,16,0,4526,0.00172902251778685,"October",2011,"TOTAL","TOTAL"
"5075","ST","Steger-South Chicago Heights Public Library District","j",1161,1106,87,5,0,2359,0.000901185178846483,"October",2011,"JUVENILE","JUVENILE"
"5076","ST","Steger-South Chicago Heights Public Library District","a",458,456,53,13,0,980,0.000374379599520794,"October",2011,"ADULT","ADULT"
"5077","ST","Steger-South Chicago Heights Public Library District","j",192,180,12,4,0,388,0.000148223759810274,"October",2011,"JUVENILE","JUVENILE"
"5078","ST","Steger-South Chicago Heights Public Library District","total",1233,1332,240,23,0,2828,0.00108035255861715,"October",2011,"TOTAL","TOTAL"
"5079","SV","Nancy L. McConathy Public Library District","total",882,910,98,46,0,1936,0.000739590719053324,"October",2011,"TOTAL","TOTAL"
"5080","SV","Nancy L. McConathy Public Library District","j",304,276,77,0,0,657,0.000250987139678736,"October",2011,"JUVENILE","JUVENILE"
"5081","TB","Tinley Park Public Library -- Bookmobile","total",697,734,69,0,0,1500,0.000573029999266522,"October",2011,"TOTAL","TOTAL"
"5082","TB","Tinley Park Public Library -- Bookmobile","j",1198,1091,112,0,0,2401,0.000917230018825946,"October",2011,"JUVENILE","JUVENILE"
"5083","TF","Thomas Ford Memorial Library","j",5808,5924,991,48,0,12771,0.00487877741375516,"October",2011,"JUVENILE","JUVENILE"
"5084","TF","Thomas Ford Memorial Library","an",1048,1047,112,3,0,2210,0.000844264198919342,"October",2011,"ADULT","ADULT NEW"
"5085","TF","Thomas Ford Memorial Library","total",4092,4151,880,68,1,9192,0.00351152783550524,"October",2011,"TOTAL","TOTAL"
"5086","TH","Thornton Public Library","j",16,18,2,0,0,36,1.37527199823965e-05,"October",2011,"JUVENILE","JUVENILE"
"5087","TH","Thornton Public Library","a",164,153,37,4,0,358,0.000136763159824943,"October",2011,"ADULT","ADULT"
"5088","TH","Thornton Public Library","j",282,326,54,3,0,665,0.000254043299674825,"October",2011,"JUVENILE","JUVENILE"
"5089","TH","Thornton Public Library","total",346,347,87,3,0,783,0.000299121659617124,"October",2011,"TOTAL","TOTAL"
"5090","TP","Tinley Park Public Library","ad",12,10,2,0,0,24,9.16847998826435e-06,"October",2011,"ADULT","ADULT DISPLAY"
"5091","TP","Tinley Park Public Library","jd",567,557,144,7,0,1275,0.000487075499376543,"October",2011,"JUVENILE","JUVENILE DISPLAY"
"5092","TP","Tinley Park Public Library","j",20797,20547,3751,240,0,45335,0.0173188766778318,"October",2011,"JUVENILE","JUVENILE"
"5093","TP","Tinley Park Public Library","j",971,1000,164,8,0,2143,0.000818668858952104,"October",2011,"JUVENILE","JUVENILE"
"5094","TP","Tinley Park Public Library","il",54,53,29,0,0,136,5.1954719933498e-05,"October",2011,"ILL RECEIVED","ILL RECEIVED"
"5095","TP","Tinley Park Public Library","a",4210,4246,493,24,0,8973,0.00342786545561233,"October",2011,"ADULT","ADULT"
"5096","TP","Tinley Park Public Library","total",18496,18257,3935,375,2,41065,0.0156876512799198,"October",2011,"TOTAL","TOTAL"
"5097","TT","South Suburban College -- Learning Resources Center","total",270,226,66,3,0,565,0.000215841299723723,"October",2011,"TOTAL","TOTAL"
"5098","TT","South Suburban College -- Learning Resources Center","il",4,4,4,0,0,12,4.58423999413217e-06,"October",2011,"ILL RECEIVED","ILL RECEIVED"
"5099","TT","South Suburban College -- Learning Resources Center","r",211,205,133,0,0,549,0.000209728979731547,"October",2011,"RESERVE","RESERVE"
"5100","WC","Westchester Public Library","il",1,5,0,0,0,6,2.29211999706609e-06,"October",2011,"ILL RECEIVED","ILL RECEIVED"
"5101","WC","Westchester Public Library","jd",5,4,1,0,0,10,3.82019999511014e-06,"October",2011,"JUVENILE","JUVENILE DISPLAY"
"5102","WC","Westchester Public Library","j",3840,3806,598,6,0,8250,0.00315166499596587,"October",2011,"JUVENILE","JUVENILE"
"5103","WC","Westchester Public Library","total",3512,3473,805,37,0,7827,0.00299007053617271,"October",2011,"TOTAL","TOTAL"
"5104","WC","Westchester Public Library","an",1281,1231,140,17,0,2669,0.0010196113786949,"October",2011,"ADULT","ADULT NEW"
"5105","WC","Westchester Public Library","jn",81,69,11,1,0,162,6.18872399207843e-05,"October",2011,"JUVENILE","JUVENILE NEW"
"5106","WM","Westmont Public Library","total",9940,9973,2194,327,1,22435,0.00857061868902961,"October",2011,"TOTAL","TOTAL"
"5107","WM","Westmont Public Library","jd",384,365,65,1,0,815,0.000311346299601477,"October",2011,"JUVENILE","JUVENILE DISPLAY"
"5108","WM","Westmont Public Library","ad",65,64,15,0,0,144,5.50108799295861e-05,"October",2011,"ADULT","ADULT DISPLAY"
"5109","WM","Westmont Public Library","j",6399,6491,1289,77,0,14256,0.00544607711302902,"October",2011,"JUVENILE","JUVENILE"
"5110","WM","Westmont Public Library","jn",972,1077,212,4,0,2265,0.000865275298892448,"October",2011,"JUVENILE","JUVENILE NEW"
"5111","WM","Westmont Public Library","il",33,38,33,29,0,133,5.08086599349649e-05,"October",2011,"ILL RECEIVED","ILL RECEIVED"
"5112","WM","Westmont Public Library","an",2135,2136,534,26,1,4832,0.00184592063763722,"October",2011,"ADULT","ADULT NEW"
"5113","WO","Worth Public Library District","an",1082,1092,166,3,0,2343,0.000895072858854307,"October",2011,"ADULT","ADULT NEW"
"5114","WO","Worth Public Library District","jn",344,358,52,1,0,755,0.000288425099630816,"October",2011,"JUVENILE","JUVENILE NEW"
"5115","WO","Worth Public Library District","il",13,8,13,0,0,34,1.29886799833745e-05,"October",2011,"ILL RECEIVED","ILL RECEIVED"
"5116","WO","Worth Public Library District","total",1244,1200,245,62,0,2751,0.0010509370186548,"October",2011,"TOTAL","TOTAL"
"5117","WO","Worth Public Library District","j",1115,1154,191,10,0,2470,0.000943589398792206,"October",2011,"JUVENILE","JUVENILE"
"5118","WR","Woodridge Public Library","rj",55,64,33,0,0,152,5.80670399256742e-05,"October",2011,"CAREER","CAREER"
"5119","WR","Woodridge Public Library","j",17453,17606,2586,46,0,37691,0.0143987158015696,"October",2011,"JUVENILE","JUVENILE"
"5120","WR","Woodridge Public Library","total",20086,19968,3104,378,3,43539,0.0166327687587101,"October",2011,"TOTAL","TOTAL"
"5121","WR","Woodridge Public Library","es",53,61,29,2,0,145,5.53928999290971e-05,"October",2011,"ESL","ESL"
"5122","WR","Woodridge Public Library","y",1361,1354,307,53,1,3076,0.00117509351849588,"October",2011,"YOUNG ADULT","YOUNG ADULT"
"5123","WR","Woodridge Public Library","yn",196,181,57,1,0,435,0.000166178699787291,"October",2011,"YOUNG ADULT","YOUNG ADULT NEW"
"5124","WR","Woodridge Public Library","l",156,141,30,1,0,328,0.000125302559839613,"October",2011,"FOREIGN LANGUAGE","FOREIGN LANGUAGE"
"5125","WR","Woodridge Public Library","ad",113,116,22,1,0,252,9.62690398767756e-05,"October",2011,"ADULT","ADULT DISPLAY"
"5126","WR","Woodridge Public Library","jl",184,190,28,0,0,402,0.000153572039803428,"October",2011,"JUVENILE","JUV FOREIGN LANG"
"5127","WR","Woodridge Public Library","o",6,3,1,0,0,10,3.82019999511014e-06,"October",2011,"ADULT","ADULT OVERSIZE"
"5128","WR","Woodridge Public Library","il",182,162,40,148,0,532,0.00020323463973986,"October",2011,"ILL RECEIVED","ILL RECEIVED"
"5129","WR","Woodridge Public Library","an",2856,2843,622,17,0,6338,0.00242124275690081,"October",2011,"ADULT","ADULT NEW"
"5130","AD","Acorn Public Library District","il",25,25,23,0,0,73,2.78876517298367e-05,"November",2011,"ILL RECEIVED","ILL RECEIVED"
"5131","AD","Acorn Public Library District","j",2693,3084,568,31,0,6376,0.00243577626615669,"November",2011,"JUVENILE","JUVENILE"
"5132","AD","Acorn Public Library District","jn",154,180,51,1,0,386,0.000147460733804342,"November",2011,"JUVENILE","JUVENILE NEW"
"5133","AD","Acorn Public Library District","jd",2,4,0,0,0,6,2.29213575861671e-06,"November",2011,"JUVENILE","JUVENILE DISPLAY"
"5134","AD","Acorn Public Library District","an",645,655,150,13,0,1463,0.000558899102476042,"November",2011,"ADULT","ADULT NEW"
"5135","AD","Acorn Public Library District","total",4330,4528,1233,143,0,10234,0.00390961955894724,"November",2011,"TOTAL","TOTAL"
"5136","AM","Alsip-Merrionette Park Public Library District","a",1354,1286,98,21,0,2759,0.00105400042633725,"November",2011,"ADULT","ADULT"
"5137","AM","Alsip-Merrionette Park Public Library District","j",5349,4848,498,151,0,10846,0.00414341740632614,"November",2011,"JUVENILE","JUVENILE"
"5138","AM","Alsip-Merrionette Park Public Library District","total",7056,6443,951,244,1,14695,0.00561382249547876,"November",2011,"TOTAL","TOTAL"
"5139","AM","Alsip-Merrionette Park Public Library District","j",117,110,2,3,0,232,8.86292493331795e-05,"November",2011,"JUVENILE","JUVENILE"
"5140","AM","Alsip-Merrionette Park Public Library District","il",6,3,4,0,0,13,4.96629414366954e-06,"November",2011,"ILL RECEIVED","ILL RECEIVED"
"5141","BC","Beecher Community Library District","total",1493,1553,397,15,0,3458,0.0013210342422161,"November",2011,"TOTAL","TOTAL"
"5142","BC","Beecher Community Library District","a",0,1,0,0,0,1,3.82022626436119e-07,"November",2011,"ADULT","ADULT"
"5143","BC","Beecher Community Library District","jp",55,72,27,0,0,154,5.88314844711623e-05,"November",2011,"JUVENILE","JUV PAPERBACKS"
"5144","BC","Beecher Community Library District","j",1056,971,160,8,0,2195,0.00083853966502728,"November",2011,"JUVENILE","JUVENILE"
"5145","BF","Brookfield Public Library","jo",6,9,4,0,0,19,7.25842990228625e-06,"November",2011,"JUVENILE","JUV OVERSIZE"
"5146","BF","Brookfield Public Library","o",20,23,3,1,0,47,1.79550634424976e-05,"November",2011,"ADULT","ADULT OVERSIZE"
"5147","BF","Brookfield Public Library","a",2132,2065,607,25,0,4829,0.00184478726306002,"November",2011,"ADULT","ADULT"
"5148","BF","Brookfield Public Library","j",1278,1309,321,18,0,2926,0.00111779820495208,"November",2011,"JUVENILE","JUVENILE"
"5149","BF","Brookfield Public Library","y",230,229,53,11,0,523,0.00019979783362609,"November",2011,"YOUNG ADULT","YOUNG ADULT"
"5150","BF","Brookfield Public Library","js",59,48,7,4,0,118,4.5078669919462e-05,"November",2011,"PARENT TEACHER","PARENT TEACHER"
"5151","BF","Brookfield Public Library","y",1204,1142,241,96,1,2684,0.00102534872935454,"November",2011,"YOUNG ADULT","YOUNG ADULT"
"5152","BF","Brookfield Public Library","j",6030,6248,897,48,0,13223,0.0050514851893648,"November",2011,"JUVENILE","JUVENILE"
"5153","BF","Brookfield Public Library","m",386,354,109,2,0,851,0.000325101255097137,"November",2011,"PERIODICALS","PERIODICALS"
"5154","BF","Brookfield Public Library","ym",26,16,3,1,0,46,1.75730408160615e-05,"November",2011,"YOUNG ADULT","YOUNG ADULT PERIODICALS"
"5155","BF","Brookfield Public Library","total",7567,7413,1614,181,0,16775,0.00640842955846589,"November",2011,"TOTAL","TOTAL"
"5156","BF","Brookfield Public Library","il",75,63,6,60,0,204,7.79326157929682e-05,"November",2011,"ILL RECEIVED","ILL RECEIVED"
"5157","BF","Brookfield Public Library","jm",11,16,2,0,0,29,1.10786561666474e-05,"November",2011,"JUVENILE","JUV PERIODICALS"
"5158","BI","Blue Island Public Library","total",6407,6416,1839,174,2,14838,0.00566845173105913,"November",2011,"TOTAL","TOTAL"
"5159","BI","Blue Island Public Library","il",6,8,0,0,0,14,5.34831677010566e-06,"November",2011,"ILL RECEIVED","ILL RECEIVED"
"5160","BI","Blue Island Public Library","j",7138,7344,1743,243,1,16469,0.00629153063477644,"November",2011,"JUVENILE","JUVENILE"
"5161","BI","Blue Island Public Library","ad",2,2,0,0,0,4,1.52809050574447e-06,"November",2011,"ADULT","ADULT DISPLAY"
"5162","BI","Blue Island Public Library","an",766,813,131,6,0,1716,0.000655550826964379,"November",2011,"ADULT","ADULT NEW"
"5163","BK","Berkeley Public Library","j",1120,1133,127,5,0,2385,0.000911123964050143,"November",2011,"JUVENILE","JUVENILE"
"5164","BK","Berkeley Public Library","a",322,295,29,6,0,652,0.000249078752436349,"November",2011,"ADULT","ADULT"
"5165","BK","Berkeley Public Library","il",4,4,2,0,0,10,3.82022626436119e-06,"November",2011,"ILL RECEIVED","ILL RECEIVED"
"5166","BK","Berkeley Public Library","total",1288,1315,218,62,0,2883,0.00110137123201533,"November",2011,"TOTAL","TOTAL"
"5167","BK","Berkeley Public Library","j",126,110,13,3,0,252,9.62697018619019e-05,"November",2011,"JUVENILE","JUVENILE"
"5168","BP","Bedford Park Public Library District","jn",1,0,0,0,0,1,3.82022626436119e-07,"November",2011,"JUVENILE","JUVENILE NEW"
"5169","BP","Bedford Park Public Library District","total",1104,1130,454,43,0,2731,0.00104330379279704,"November",2011,"TOTAL","TOTAL"
"5170","BP","Bedford Park Public Library District","an",109,110,11,0,0,230,8.78652040803073e-05,"November",2011,"ADULT","ADULT NEW"
"5171","BP","Bedford Park Public Library District","j",660,726,193,17,0,1596,0.000609708111792045,"November",2011,"JUVENILE","JUVENILE"
"5172","BP","Bedford Park Public Library District","il",1,1,0,0,0,2,7.64045252872237e-07,"November",2011,"ILL RECEIVED","ILL RECEIVED"
"5173","BR","Broadview Public Library District","total",4270,4424,577,66,0,9337,0.00356694526303404,"November",2011,"TOTAL","TOTAL"
"5174","BR","Broadview Public Library District","j",2747,2795,214,16,0,5772,0.00220503459978928,"November",2011,"JUVENILE","JUVENILE"
"5175","BR","Broadview Public Library District","a",360,310,74,5,0,749,0.000286134947200653,"November",2011,"ADULT","ADULT"
"5176","BR","Broadview Public Library District","il",5,3,5,0,0,13,4.96629414366954e-06,"November",2011,"ILL RECEIVED","ILL RECEIVED"
"5177","BV","Bridgeview Public Library","jm",3,3,0,0,0,6,2.29213575861671e-06,"November",2011,"JUVENILE","JUV PERIODICALS"
"5178","BV","Bridgeview Public Library","jl",29,40,11,0,0,80,3.05618101148895e-05,"November",2011,"JUVENILE","JUV FOREIGN LANG"
"5179","BV","Bridgeview Public Library","jv",147,161,7,6,0,321,0.000122629263085994,"November",2011,"JUVENILE","JUVENILE VIDEO"
"5180","BV","Bridgeview Public Library","il",9,16,2,0,0,27,1.03146109137752e-05,"November",2011,"ILL RECEIVED","ILL RECEIVED"
"5181","BV","Bridgeview Public Library","j",1510,1461,182,3,0,3156,0.00120566340903239,"November",2011,"JUVENILE","JUVENILE"
"5182","BV","Bridgeview Public Library","j",319,334,21,2,0,676,0.000258247295470816,"November",2011,"JUVENILE","JUVENILE"
"5183","BV","Bridgeview Public Library","m",87,83,13,0,0,183,6.99101406378097e-05,"November",2011,"PERIODICALS","PERIODICALS"
"5184","BV","Bridgeview Public Library","y",59,63,3,0,0,125,4.77528283045148e-05,"November",2011,"YOUNG ADULT","YOUNG ADULT"
"5185","BV","Bridgeview Public Library","y",163,168,32,7,0,370,0.000141348371781364,"November",2011,"YOUNG ADULT","YOUNG ADULT"
"5186","BV","Bridgeview Public Library","yv",4,5,1,0,0,10,3.82022626436119e-06,"November",2011,"YOUNG ADULT","YOUNG ADULT VIDEO"
"5187","BV","Bridgeview Public Library","l",21,21,0,0,0,42,1.6044950310317e-05,"November",2011,"FOREIGN LANGUAGE","FOREIGN LANGUAGE"
"5188","BV","Bridgeview Public Library","ym",32,30,1,0,0,63,2.40674254654755e-05,"November",2011,"YOUNG ADULT","YOUNG ADULT PERIODICALS"
"5189","BV","Bridgeview Public Library","v",946,923,67,30,0,1966,0.000751056483573409,"November",2011,"ADULT","AUDIO VISUAL"
"5190","BV","Bridgeview Public Library","a",638,621,64,65,0,1388,0.000530247405493333,"November",2011,"ADULT","ADULT"
"5191","BV","Bridgeview Public Library","total",1229,1274,283,19,0,2805,0.00107157346715331,"November",2011,"TOTAL","TOTAL"
"5192","BW","Bellwood Public Library","ad",1,1,0,0,0,2,7.64045252872237e-07,"November",2011,"ADULT","ADULT DISPLAY"
"5193","BW","Bellwood Public Library","an",1142,1125,185,29,0,2481,0.00094779813618801,"November",2011,"ADULT","ADULT NEW"
"5194","BW","Bellwood Public Library","j",2055,2049,153,15,0,4272,0.0016320006601351,"November",2011,"JUVENILE","JUVENILE"
"5195","BW","Bellwood Public Library","total",2912,2963,540,59,0,6474,0.00247321448354743,"November",2011,"TOTAL","TOTAL"
"5196","BW","Bellwood Public Library","jn",25,24,13,1,0,63,2.40674254654755e-05,"November",2011,"JUVENILE","JUVENILE NEW"
"5197","BY","Berwyn Public Library","an",2281,2345,340,171,3,5140,0.00196359629988165,"November",2011,"ADULT","ADULT NEW"
"5198","BY","Berwyn Public Library","j",9140,9474,1309,47,0,19970,0.00762899184992929,"November",2011,"JUVENILE","JUVENILE"
"5199","BY","Berwyn Public Library","il",10,10,9,22,0,51,1.9483153948242e-05,"November",2011,"ILL RECEIVED","ILL RECEIVED"
"5200","BY","Berwyn Public Library","total",16762,16669,2257,595,4,36287,0.0138624550454874,"November",2011,"TOTAL","TOTAL"
"5201","BY","Berwyn Public Library","jn",33,31,8,1,0,73,2.78876517298367e-05,"November",2011,"JUVENILE","JUVENILE NEW"
"5202","BY","Berwyn Public Library","ad",112,140,10,73,0,335,0.0001279775798561,"November",2011,"ADULT","ADULT DISPLAY"
"5203","BZ","Brookfield Zoo -- Library","js",1,0,1,0,0,2,7.64045252872237e-07,"November",2011,"PARENT TEACHER","PARENT TEACHER"
"5204","BZ","Brookfield Zoo -- Library","total",13,11,9,0,0,33,1.26067466723919e-05,"November",2011,"TOTAL","TOTAL"
"5205","CA","Calumet Park Public Library","j",139,143,43,0,0,325,0.000124157353591739,"November",2011,"JUVENILE","JUVENILE"
"5206","CA","Calumet Park Public Library","total",827,844,402,2,0,2075,0.000792696949854946,"November",2011,"TOTAL","TOTAL"
"5207","CC","Calumet City Public Library","jn",50,55,1,0,0,106,4.04943984022286e-05,"November",2011,"JUVENILE","JUVENILE NEW"
"5208","CC","Calumet City Public Library","total",6795,7165,2195,162,2,16319,0.00623422724081102,"November",2011,"TOTAL","TOTAL"
"5209","CC","Calumet City Public Library","an",215,222,2,0,0,439,0.000167707933005456,"November",2011,"ADULT","ADULT NEW"
"5210","CC","Calumet City Public Library","il",22,14,23,0,0,59,2.2539334959731e-05,"November",2011,"ILL RECEIVED","ILL RECEIVED"
"5211","CC","Calumet City Public Library","j",3579,3593,828,22,0,8022,0.00306458550927054,"November",2011,"JUVENILE","JUVENILE"
"5212","CH","Chicago Heights Public Library","an",633,664,21,6,0,1324,0.000505797957401421,"November",2011,"ADULT","ADULT NEW"
"5213","CH","Chicago Heights Public Library","total",2195,2249,507,113,0,5064,0.0019345625802725,"November",2011,"TOTAL","TOTAL"
"5214","CH","Chicago Heights Public Library","y",110,111,12,3,0,236,9.0157339838924e-05,"November",2011,"YOUNG ADULT","YOUNG ADULT"
"5215","CH","Chicago Heights Public Library","j",2378,2202,335,12,0,4927,0.00188222548045076,"November",2011,"JUVENILE","JUVENILE"
"5216","CI","Cicero Public Library","total",9603,9624,1540,205,0,20972,0.00801177852161828,"November",2011,"TOTAL","TOTAL"
"5217","CI","Cicero Public Library","il",7,9,2,12,0,30,1.14606787930836e-05,"November",2011,"ILL RECEIVED","ILL RECEIVED"
"5218","CI","Cicero Public Library","j",12688,12362,954,50,2,26056,0.00995398155441951,"November",2011,"JUVENILE","JUVENILE"
"5219","CI","Cicero Public Library","ad",5,7,0,0,0,12,4.58427151723342e-06,"November",2011,"ADULT","ADULT DISPLAY"
"5220","CI","Cicero Public Library","an",296,275,76,4,0,651,0.000248696729809913,"November",2011,"ADULT","ADULT NEW"
"5221","CI","Cicero Public Library","jd",1,0,0,0,0,1,3.82022626436119e-07,"November",2011,"JUVENILE","JUVENILE DISPLAY"
"5222","CN","Clarendon Hills Public Library","j",255,258,0,0,0,513,0.000195977607361729,"November",2011,"JUVENILE","JUVENILE"
"5223","CN","Clarendon Hills Public Library","total",1597,1579,231,8,0,3415,0.00130460726927934,"November",2011,"TOTAL","TOTAL"
"5224","CN","Clarendon Hills Public Library","il",14,16,3,0,0,33,1.26067466723919e-05,"November",2011,"ILL RECEIVED","ILL RECEIVED"
"5225","CN","Clarendon Hills Public Library","j",235,253,27,1,0,516,0.000197123675241037,"November",2011,"JUVENILE","JUVENILE"
