"","LibID","Library","ILDSDeliveryStop","CatalogLink","Month","Year","BibsAdded","ITEM.LOC.CODE","CHKOUTS","CHKINS","RENEWALS","HOLDS","Hl.RECLL","TOTAL..","PERCENT","BorrowingLibrary","ads","adsj","ams","amsj","bbs","bcs","bcsj","bfs","bfsj","bis","bisj","bks","bksj","bps","bpsj","brs","brsj","bvs","bvsj","bws","bwsj","bys","bysj","bzs","cas","casj","ccs","ccsj","chs","chsj","cis","cisj","cns","cnsj","crs","crsj","cts","ctsj","cws","cwsj","czs","czsj","dgs","dgsj","dos","dosj","ehs","ehsj","eps","epsj","ess","essj","evs","evsj","fbs","fbsj","fms","fmsj","fps","fpsj","frs","frsj","gas","gps","gpsj","gws","gwsj","has","hasj","hds","hdsj","hks","hksj","hss","hssj","hws","hwsj","ins","insj","jds","jdsj","lgs","lgsj","lps","lpsj","lys","lysj","mas","max","mcs","mcsj","mds","mdsj","mks","mls","mps","mpsj","mts","mtsj","mws","mwsj","nls","nlsj","nrs","nrsj","oes","oesj","ols","olsj","ops","opsj","ors","orsj","ozs","ozsj","pcs","pfs","pfsj","phs","phsj","pps","ppsj","pss","pssj","pts","ptsj","rds","rdsj","rfs","rfsj","rgs","rgsj","ros","rosj","rps","rpsj","rss","rssj","sas","sasj","sfs","sfsj","shs","shsj","sls","sps","spsj","sts","stsj","svs","svsj","tbs","tfs","tfsj","ths","thsj","tps","tpsj","ttr","tts","wcs","wcsj","wms","wmsj","wos","wosj","wrs","wrsj","ILL","bzsj","mjs","LOCATION","INTL.USE.","COPY.USE","IUSE3","TOTAL","ItemsAdded","PatronsAdded"
"679","CHS","Chicago Heights Public Library","XBR","https://catalog.swanlibraries.net/chs","September",2011,"59","chs",2159,2053,506,63,0,4781,0.00190276440107297,"CHS Chicago Heights",14,0,9,2,0,4,0,1,2,17,2,8,0,0,0,13,0,3,0,0,0,15,0,0,0,0,29,2,0,0,19,3,2,0,10,5,10,0,1,0,0,0,42,6,4,0,58,11,7,4,17,1,14,1,0,0,12,2,16,3,16,1,0,4,2,15,0,14,0,15,9,4,0,9,0,30,3,33,4,2,0,10,0,10,1,2,0,0,0,0,,8,1,0,1,7,1,18,7,3,0,11,2,3,5,3,1,28,0,48,7,19,3,15,2,0,7,4,10,2,2,0,3,0,4,3,0,0,14,0,3,2,1,0,4,6,9,3,1,0,2,0,7,0,0,9,1,4,0,1,0,0,6,3,3,0,22,7,0,1,8,0,13,3,7,2,38,2,963,,,,,,,,124,150
"680","CIS","Cicero Public Library","XBR","https://catalog.swanlibraries.net/cis","September",2011,"134","cis",9122,8701,1353,229,1,19406,0.0077232892631713,"CIS Cicero",13,2,19,11,0,1,4,19,22,23,19,9,3,3,2,18,2,17,2,10,2,48,9,1,0,0,23,3,8,4,0,0,3,2,20,5,8,8,1,2,7,1,46,8,8,0,83,25,11,17,38,9,15,7,0,0,24,3,18,11,15,15,0,23,16,13,3,10,1,15,11,9,2,22,1,31,6,57,13,5,1,21,11,17,5,2,2,0,0,0,,9,2,0,8,29,3,27,17,3,0,33,4,2,3,10,2,28,3,100,32,36,15,7,5,2,18,3,9,7,5,2,1,0,11,12,3,4,7,5,9,2,0,1,6,13,10,9,3,2,12,4,12,2,1,7,1,6,4,4,0,0,5,11,0,1,25,23,0,0,8,5,61,5,2,3,65,6,1799,,,,,,,,670,530
"681","CNS","Clarendon Hills Public Library","XBR","https://catalog.swanlibraries.net/cns","September",2011,"77","cns",1815,1787,375,15,0,3992,0.00158875454697412,"CNS Clarendon Hills",10,3,7,4,0,5,0,12,2,12,2,2,0,3,2,3,2,7,3,9,0,12,2,0,0,0,11,3,4,1,12,4,0,0,7,2,7,3,0,2,0,0,38,4,0,0,40,15,8,6,22,1,9,2,0,0,15,0,14,3,12,2,0,6,1,2,0,5,0,11,8,3,1,5,1,17,2,33,4,0,0,15,2,10,0,2,1,0,0,0,,6,1,0,3,9,1,16,6,0,0,4,2,4,2,6,1,25,5,56,5,21,10,8,0,2,4,3,13,2,3,1,0,0,11,2,1,0,5,3,2,1,0,0,3,1,8,1,2,1,4,1,6,0,0,1,2,1,1,1,0,0,5,5,0,0,16,12,0,0,9,2,9,4,1,3,23,4,848,,,"cns",1,1,1,3,1101,38
"682","CRS","Chicago Ridge Public Library","XBR","https://catalog.swanlibraries.net/crs","September",2011,"342","crs",4725,4552,1008,112,0,10397,0.00413784594811873,"CRS Chicago Ridge",14,5,13,4,0,4,0,10,3,15,8,4,2,1,0,8,0,14,1,4,0,13,1,0,0,0,23,5,5,1,14,2,2,4,0,0,6,4,0,1,0,0,42,3,3,2,35,22,5,19,29,5,17,2,0,0,8,4,11,2,6,5,0,10,3,8,3,7,1,13,2,6,3,7,1,23,7,30,7,4,0,12,3,11,1,6,0,0,0,0,,8,2,0,2,15,8,15,5,0,0,21,3,3,1,3,2,29,4,43,12,17,11,15,5,2,10,2,10,4,2,0,0,2,11,5,1,0,8,1,4,1,0,0,4,0,9,5,0,0,4,1,9,1,0,7,5,2,1,2,0,0,9,5,1,1,22,5,0,1,5,5,19,9,4,0,30,13,1045,,,"crs",45,0,0,45,492,89
"683","CTS","Crete Public Library District","XBR","https://catalog.swanlibraries.net/cts","September",2011,"34","cts",4469,4302,1194,85,0,10050,0.00399974528985219,"CTS Crete",20,1,12,2,0,7,3,17,8,27,6,7,2,11,2,13,1,5,0,9,3,35,6,0,0,0,40,3,13,4,21,8,7,3,16,3,0,0,3,1,0,0,64,12,6,2,80,15,13,5,32,4,21,7,0,0,14,5,19,2,20,7,0,15,2,15,3,12,3,12,10,7,3,14,4,41,8,55,10,7,2,23,4,21,1,5,0,2,0,0,,14,2,1,0,14,1,30,14,2,0,29,3,2,2,2,1,75,6,59,4,38,9,12,5,3,10,2,17,3,2,0,1,1,13,4,0,1,8,2,9,2,0,0,8,7,20,7,2,2,8,7,13,0,0,12,3,2,1,2,1,0,8,4,5,2,27,12,0,0,6,6,30,2,2,1,39,7,1575,,,,,,,,192,62
"684","CWS","Crestwood Public Library District","XBR","https://catalog.swanlibraries.net/cws","September",2011,"4","cws",1260,1054,193,14,0,2521,0.00100331919161367,"CWS Crestwood",2,0,2,0,0,3,1,4,0,4,1,0,0,2,0,5,0,2,2,2,1,18,2,0,0,0,14,2,1,0,5,0,2,0,6,3,6,0,0,0,0,0,11,0,3,2,15,1,3,4,11,0,9,1,0,0,5,1,2,1,6,0,0,2,0,6,0,2,0,13,0,1,0,2,1,12,0,17,2,2,0,5,0,9,0,1,0,0,0,0,,2,2,0,0,1,0,10,1,0,0,4,1,2,0,2,0,22,1,15,0,12,1,4,0,0,2,0,6,1,1,0,0,0,5,0,1,1,4,0,1,0,0,0,4,0,3,1,1,1,0,1,2,0,0,3,1,2,0,1,0,0,6,2,2,0,7,1,0,0,1,1,13,2,1,2,11,3,414,,,,,,,,172,28
"685","DGS","Downers Grove Public Library","XBR","https://catalog.swanlibraries.net/dgs","September",2011,"657","dgs",35784,36080,4839,830,12,77545,0.0308617162688147,"DGS Downers Grove",92,6,81,20,0,34,9,98,24,104,60,31,4,36,12,44,8,57,4,19,4,176,26,1,0,0,152,15,42,5,100,16,24,11,126,14,51,16,11,2,0,0,0,0,37,7,408,92,60,56,193,13,133,25,0,0,96,8,88,22,103,20,0,66,16,48,6,64,7,133,19,29,6,78,8,178,35,318,51,11,4,123,23,89,9,32,8,7,0,0,,49,2,1,14,73,3,135,41,3,4,96,10,23,5,51,8,314,18,424,73,172,18,87,5,19,90,8,89,27,26,5,6,3,72,12,4,2,85,16,21,6,2,1,27,13,107,25,10,5,36,13,42,4,0,44,10,19,2,19,0,0,110,19,8,7,141,58,0,1,46,14,188,32,14,5,262,37,7705,,,,,,,,1024,201
"686","DOS","Dolton Public Library District","XBR","https://catalog.swanlibraries.net/dos","September",2011,"12","dos",2087,2118,559,52,1,4817,0.00191709184688736,"DOS Dolton",6,0,6,1,0,1,0,8,2,10,15,2,0,2,0,8,1,5,0,3,0,12,0,0,0,0,19,0,3,1,7,2,2,0,5,1,5,2,0,0,0,0,31,2,0,0,35,6,4,7,21,0,9,0,0,0,12,0,6,1,6,2,0,15,0,8,0,13,0,7,3,1,0,9,0,9,0,15,1,1,0,6,1,4,0,2,1,0,0,0,,5,0,0,1,13,0,23,0,5,0,7,0,3,1,1,0,23,0,28,2,6,2,6,0,1,11,0,5,0,1,0,3,1,9,0,4,0,5,0,0,0,4,0,7,0,6,0,1,0,6,0,4,1,0,5,0,1,0,5,0,0,4,1,0,0,6,5,0,0,3,0,18,1,0,1,15,0,627,,,,,,,,281,139
"687","EPS","Elmwood Park Public Library","XBR","https://catalog.swanlibraries.net/eps","September",2011,"61","eps",2893,2767,743,63,1,6467,0.00257376644671384,"EPS Elmwood Park",17,6,11,6,0,8,0,16,8,37,11,10,0,3,2,15,4,15,0,8,1,53,10,0,0,0,41,14,13,6,27,8,10,3,19,3,8,8,2,0,0,0,56,5,10,0,110,26,0,0,54,2,29,8,0,0,21,6,25,9,26,8,0,28,3,11,6,14,3,25,1,6,0,28,4,44,8,72,5,6,2,26,13,24,6,9,0,0,0,0,,13,5,0,10,23,2,37,7,4,1,42,3,7,4,19,2,82,9,96,22,41,7,21,6,4,31,2,33,5,6,1,2,2,12,4,0,2,13,4,6,1,0,0,7,6,23,9,1,3,8,7,14,3,0,12,4,3,0,5,1,0,16,6,3,1,36,9,0,0,8,3,38,7,3,1,60,9,2039,,,,,,,,1929,92
"688","ESS","Eisenhower Public Library District","XBR","https://catalog.swanlibraries.net/ess","September",2011,"139","ess",13912,13606,3706,752,7,31983,0.0127287416522729,"ESS Eisenhower",19,2,36,6,0,9,3,35,16,31,17,11,1,7,1,17,3,28,4,14,1,75,4,0,0,0,50,10,9,2,43,8,11,6,39,2,15,9,4,0,0,0,118,13,14,2,124,34,38,35,0,0,40,10,0,0,26,6,29,3,36,8,0,29,2,15,1,21,3,47,8,17,7,13,3,62,3,117,8,6,2,37,6,40,5,9,1,0,0,0,,26,1,4,7,37,2,48,12,4,1,26,5,9,2,13,4,112,6,122,26,66,8,34,3,3,33,2,33,5,7,4,3,0,19,10,5,1,25,9,10,1,1,0,14,4,28,4,1,2,15,3,16,4,0,21,4,6,0,4,1,0,22,6,5,1,47,30,0,0,18,7,63,8,11,0,94,17,2751,,,,,,,,798,112
"689","EVS","Evergreen Park Public Library","XBR","https://catalog.swanlibraries.net/evs","September",2011,"220","evs",5527,5278,772,166,2,11745,0.00467432919694666,"EVS Evergreen Park",13,5,16,9,0,3,1,26,6,14,8,6,3,8,2,6,6,7,3,7,2,33,11,0,0,0,29,7,16,3,10,2,3,1,17,3,11,4,3,1,0,0,57,13,9,1,74,26,10,15,30,5,0,0,0,0,16,4,15,5,13,4,0,13,4,11,5,10,0,28,7,7,2,13,1,21,8,50,11,5,4,14,2,16,6,3,1,1,0,0,,14,3,5,2,9,3,27,15,0,0,15,4,7,2,2,2,54,7,57,23,35,10,10,4,1,15,2,10,3,2,2,0,0,16,6,0,0,12,3,3,1,2,0,6,3,13,6,1,2,8,4,15,2,0,11,4,1,0,2,0,0,17,7,2,0,25,19,0,0,13,7,42,5,3,1,34,14,1500,,,,,,,,426,110
"690","FMS","Flossmoor Public Library","XBR","https://catalog.swanlibraries.net/fms","September",2011,"121","fms",7417,7449,1114,153,2,16135,0.00642148161709105,"FMS Flossmoor",27,1,14,4,0,7,4,16,5,23,5,4,3,17,2,13,1,7,1,9,0,59,4,0,0,0,28,5,12,1,20,4,8,2,22,2,13,7,4,4,0,0,87,12,16,3,131,16,11,11,43,2,40,9,0,0,0,0,21,3,30,5,0,16,3,14,1,12,4,31,5,8,3,17,2,52,3,69,8,1,1,40,2,26,6,11,2,0,0,0,,8,3,0,8,22,4,31,7,3,1,32,1,10,4,6,2,86,6,87,19,25,5,21,3,4,18,5,20,9,6,5,2,1,19,5,5,1,20,2,8,3,0,1,8,4,19,3,2,1,12,2,12,1,0,14,1,4,2,10,0,0,21,6,1,1,36,19,0,0,18,2,47,8,3,2,67,12,2001,,,"fms",8,0,0,8,624,52
"691","FPD","Franklin Park Public Library District","XGV","http://lnco.ent.sirsi.net/client/franklinpark","September",2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"692","FPS","Forest Park Public Library","XBR","https://catalog.swanlibraries.net/fps","September",2011,"42","fps",6570,6335,1450,129,1,14485,0.00576480701726457,"FPS Forest Park",8,0,6,5,0,4,3,10,6,14,5,5,0,7,0,13,3,9,1,14,1,16,1,0,0,0,21,8,10,2,20,3,7,2,15,3,9,3,1,0,0,0,61,6,7,0,60,16,13,6,41,1,19,2,0,0,22,6,0,0,18,7,0,11,1,11,0,5,0,24,7,2,0,11,2,29,4,49,5,1,1,24,3,9,2,1,0,5,0,0,,11,1,1,1,18,1,16,5,0,0,22,5,5,1,8,0,46,4,89,13,18,7,14,2,7,5,3,15,0,1,0,0,0,10,3,3,1,18,0,7,0,1,0,5,3,10,3,0,0,4,0,7,1,0,3,1,2,0,2,3,0,8,6,1,0,28,11,0,1,15,0,28,3,5,0,31,7,1277,,,,,,,,248,76
"693","FRS","Frankfort Public Library District","XBR","https://catalog.swanlibraries.net/frs","September",2011,"347","frs",9019,9107,1069,176,4,19375,0.00771095174038668,"FRS Frankfort",37,2,24,8,0,10,0,24,10,37,7,11,2,16,6,12,6,14,0,7,2,77,6,0,0,0,59,5,14,1,43,3,11,2,31,8,21,9,5,2,0,0,139,9,13,2,135,40,18,15,72,3,30,10,0,3,31,3,43,3,0,0,0,15,4,21,3,9,0,52,13,10,6,36,5,63,9,118,9,6,1,39,6,34,5,9,1,0,0,0,,28,3,1,0,25,3,50,7,1,0,34,4,9,8,8,4,114,5,126,16,70,18,20,6,8,25,8,32,13,6,1,1,4,20,7,0,0,23,0,6,3,1,1,13,4,39,6,5,3,14,3,16,1,0,17,6,9,1,9,1,1,24,6,4,0,49,21,0,0,12,4,59,1,6,3,91,21,2743,,,,,,,,348,149
"694","GAS","Glenwood-Lynwood Public Library District -- Bookmobile","XBR","https://catalog.swanlibraries.net/gws","September",2011,"1","gas",97,107,7,0,0,211,8.39747518565982e-05,"GAS Glenwood-Lynwood bookmobile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,,,,,,,,11,
"695","GPS","Grande Prairie Public Library District","XBR","https://catalog.swanlibraries.net/gps","September",2011,"212","gps",4811,4742,694,152,1,10400,0.00413903990193659,"GPS Grande Prairie",13,1,24,7,0,2,1,4,7,16,8,4,0,4,1,24,1,10,1,8,0,31,4,0,0,0,36,8,7,2,33,3,1,3,11,4,16,9,4,0,0,0,42,9,7,2,44,23,6,19,33,2,17,7,0,0,10,6,19,2,12,3,0,0,0,8,2,16,1,13,9,3,3,17,2,52,8,64,9,3,0,18,6,8,3,3,0,2,0,0,,7,3,4,1,11,1,44,14,0,0,21,3,3,1,7,5,41,8,70,21,25,5,7,5,9,24,3,11,1,2,0,3,1,11,5,4,0,5,4,1,0,0,0,16,4,12,4,1,0,5,1,11,0,0,3,4,2,0,0,0,0,6,6,0,0,25,7,0,0,8,1,30,7,7,1,38,7,1418,,,,,,,,719,125
"696","GWS","Glenwood-Lynwood Public Library District","XBR","https://catalog.swanlibraries.net/gws","September",2011,"33","gws",1590,1573,377,22,0,3562,0.00141762116641328,"GWS Glenwood-Lynwood",9,1,16,0,0,4,0,9,5,11,6,4,0,2,2,23,5,4,1,6,0,36,1,0,0,0,39,4,12,1,16,7,3,0,15,0,14,5,1,1,0,0,53,4,3,1,49,12,14,2,21,1,30,5,0,0,15,1,21,6,6,4,7,28,2,0,0,9,2,17,2,4,0,13,1,28,10,47,6,3,0,9,2,12,3,5,1,1,0,0,,6,1,3,3,14,2,30,6,5,0,27,5,2,6,8,2,44,2,69,4,33,4,14,5,4,12,1,6,1,3,0,3,1,7,5,7,2,11,4,4,2,0,0,21,4,13,4,3,1,9,0,9,0,0,9,3,1,0,4,0,0,4,1,4,1,19,6,0,0,1,1,22,0,1,1,48,6,1287,,,"gws",76,0,0,76,374,103
"697","HAS","Harvey Public Library District","XBR","https://catalog.swanlibraries.net/has","September",2011,"4","has",2210,2093,306,60,0,4669,0.00185819012520596,"HAS Harvey",3,0,8,0,0,1,0,4,1,4,2,1,0,0,0,7,1,0,0,2,0,5,0,0,1,0,5,1,2,4,5,0,1,0,2,0,2,0,0,0,0,0,9,0,2,0,7,2,2,3,9,0,8,1,0,0,4,0,3,0,4,0,0,13,2,3,0,0,0,4,0,1,0,1,0,11,1,7,3,1,0,1,0,2,0,0,0,1,0,0,,1,0,1,1,1,0,13,1,2,0,5,0,0,0,1,1,14,0,15,0,3,3,4,0,0,4,1,3,0,0,0,1,1,1,0,2,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,1,3,0,0,13,2,0,0,1,0,2,1,0,0,12,4,297,,,,,,,,228,136
"698","HDS","Hinsdale Public Library","XBR","https://catalog.swanlibraries.net/hds","September",2011,"405","hds",8356,8215,1786,184,1,18542,0.0073794305636258,"HDS Hinsdale",36,2,25,7,0,9,4,15,17,22,26,7,3,6,3,9,2,10,1,4,0,41,7,0,0,0,35,9,15,5,28,9,13,6,28,3,14,8,2,2,0,0,105,16,13,2,97,18,16,17,44,6,40,13,0,0,31,3,30,4,26,13,0,10,6,15,1,9,1,0,0,12,4,12,5,40,9,66,8,2,2,34,9,25,4,12,4,1,0,0,,16,1,1,3,18,9,17,13,1,0,25,3,7,4,14,3,62,8,130,36,44,11,15,4,4,13,6,20,7,7,2,3,0,10,7,2,0,18,3,5,4,0,0,11,1,25,11,0,1,11,7,11,0,1,10,1,3,2,5,0,0,20,7,3,1,26,17,0,0,9,3,36,7,7,1,72,16,2099,,,"hds",100,16,226,342,1104,75
"699","HKS","Hodgkins Public Library District","XBR","https://catalog.swanlibraries.net/hks","September",2011,"19","hks",1822,1802,746,98,0,4468,0.00177819521940891,"HKS Hodgkins",4,0,4,0,0,0,0,8,1,2,2,2,0,3,0,3,0,0,0,0,1,10,2,0,0,0,11,1,6,0,3,1,4,0,11,0,1,4,0,1,0,0,25,5,0,0,18,5,6,2,8,0,5,1,0,0,5,0,4,0,5,9,0,2,1,1,0,4,1,7,0,0,0,5,1,10,2,15,7,1,0,8,1,4,1,2,0,0,0,0,,8,1,0,1,5,0,8,0,1,0,3,0,2,0,0,1,13,3,19,0,10,3,4,0,3,4,1,7,1,0,1,0,0,0,1,1,0,3,1,0,0,0,0,3,0,5,3,1,0,2,0,6,2,0,3,0,1,0,7,0,0,5,3,1,0,11,2,0,0,2,1,6,1,1,0,20,6,453,,,,,,,,4,9
"700","HSS","Hillside Public Library","XBR","https://catalog.swanlibraries.net/hss","September",2011,"22","hss",4640,4571,459,65,0,9735,0.00387438013897622,"HSS Hillside",7,0,5,4,0,2,0,8,0,11,2,1,1,0,0,8,0,0,1,6,0,9,1,0,0,0,10,1,10,3,7,2,1,1,5,2,2,0,0,0,0,0,14,3,6,0,33,5,7,2,11,2,3,3,0,0,5,2,5,2,8,2,0,7,3,6,1,1,0,8,1,1,0,0,0,8,2,21,4,2,0,14,0,7,1,4,1,0,0,0,,3,0,0,1,4,0,7,3,0,0,7,4,2,0,1,0,16,1,15,8,9,2,9,1,1,5,0,6,3,2,1,0,0,2,2,2,0,4,0,0,1,0,0,6,0,5,0,2,1,2,0,1,0,0,4,2,1,0,1,0,0,3,0,1,0,5,1,0,0,3,1,14,3,1,0,10,3,507,,,"hss",141,0,0,141,272,54
"701","HWS","Homewood Public Library District","XBR","https://catalog.swanlibraries.net/hws","September",2011,"339","hws",14159,13957,2813,491,5,31425,0.0125066662421498,"HWS Homewood",46,4,31,15,0,13,4,43,9,56,16,13,6,12,2,17,3,16,4,15,3,81,6,0,0,0,80,7,17,3,69,18,10,4,52,12,35,6,4,1,0,0,141,23,18,1,201,40,20,20,86,11,55,10,0,0,48,10,43,9,54,9,0,39,7,30,4,23,5,61,8,15,4,31,1,0,0,154,24,11,3,39,9,40,7,4,0,3,0,0,,24,7,3,12,35,9,67,19,1,0,46,10,15,3,13,1,152,13,177,14,78,21,33,7,12,43,7,41,23,4,1,1,3,31,11,4,2,39,8,8,0,0,1,18,3,41,8,6,0,10,3,30,5,0,24,4,8,3,12,1,0,21,10,7,0,58,20,0,0,26,4,76,4,3,1,117,32,3608,,,,,,,,1230,94
"702","INS","Indian Prairie Public Library District","XBR","https://catalog.swanlibraries.net/ins","September",2011,"704","ins",32190,33166,4533,563,2,70454,0.0280396074279847,"INS Indian Prairie",54,7,60,22,0,24,6,52,29,56,46,11,1,19,5,40,5,43,4,25,5,122,24,0,0,0,84,14,26,5,76,29,14,5,65,14,32,19,8,4,0,0,232,30,36,5,328,75,42,59,129,15,72,14,0,0,53,14,57,13,62,11,0,52,8,27,4,46,2,85,21,23,9,58,8,126,25,0,0,15,3,92,21,62,13,2,0,3,0,0,,28,3,3,12,41,7,82,32,4,0,71,8,22,10,19,6,178,11,264,67,111,16,35,17,24,53,10,50,16,13,2,5,2,46,16,1,0,53,9,22,2,2,0,20,13,56,15,13,5,41,11,37,8,0,31,8,15,1,11,0,0,60,13,13,5,68,40,0,0,49,12,113,10,8,4,193,22,5275,,,,,,,,809,181
"703","JDS","Justice Public Library District","XBR","https://catalog.swanlibraries.net/jds","September",2011,"10","jds",932,924,189,18,0,2063,0.000821042242086076,"JDS Justice",5,0,0,0,0,0,0,3,2,2,2,0,0,1,0,0,0,3,0,0,0,4,0,0,0,0,5,1,1,1,1,1,0,0,4,0,4,0,0,0,0,0,18,0,0,0,13,1,0,0,5,0,10,2,0,0,4,0,4,2,3,1,0,0,0,5,0,0,0,1,2,3,0,8,0,1,4,9,0,0,0,6,0,3,0,3,0,0,0,0,,2,0,0,0,8,0,5,2,0,0,1,0,0,0,1,0,12,0,7,2,7,0,2,0,0,2,0,2,1,0,0,0,0,3,1,0,0,5,0,0,0,0,0,0,0,3,0,0,0,3,0,3,1,0,1,1,0,0,0,0,0,3,1,4,0,5,2,0,0,2,0,5,0,0,0,6,2,253,,,,,,,,42,56
"704","LGS","LaGrange Public Library","XBR","https://catalog.swanlibraries.net/lgs","September",2011,"246","lgs",7899,7548,863,117,0,16427,0.00653769312203004,"LGS La Grange",20,9,26,4,0,5,5,27,12,36,5,5,0,13,4,23,8,13,5,12,2,50,14,0,0,0,42,15,14,6,37,15,7,12,31,14,21,12,3,5,0,0,120,26,10,1,115,49,30,18,69,8,29,15,0,0,34,8,29,10,31,21,0,15,3,12,6,12,5,43,29,11,5,21,2,53,14,89,14,6,1,0,0,33,10,8,6,1,0,0,,12,9,0,9,21,4,30,17,1,1,29,5,11,9,11,4,108,7,120,44,54,19,20,5,4,18,5,23,15,8,10,0,0,16,15,1,3,21,13,2,3,1,1,10,2,41,13,2,4,15,11,15,4,0,9,6,5,2,1,3,0,20,14,7,1,50,18,0,0,20,8,48,16,12,4,79,31,2734,,,,,,,,602,97
"705","LPS","LaGrange Park Public Library District","XBR","https://catalog.swanlibraries.net/lps","September",2011,"5","lps",6901,6954,1233,203,5,15296,0.00608757253269444,"LPS La Grange Park",34,2,26,20,0,10,4,27,4,34,6,7,0,11,2,17,2,17,3,10,3,50,1,0,0,0,47,10,4,7,29,7,13,6,23,10,15,7,3,1,0,0,119,16,13,2,127,26,17,7,56,2,43,8,0,0,31,4,28,8,36,9,0,18,3,13,0,9,5,56,0,7,5,31,4,53,5,97,12,3,3,40,8,0,0,6,2,0,0,0,,20,2,3,1,26,2,41,13,0,0,29,2,10,5,21,2,92,6,106,24,42,13,24,5,9,20,6,32,2,7,0,0,0,28,4,0,0,26,6,11,2,0,0,11,2,28,7,2,1,15,1,20,3,0,8,3,3,0,5,1,0,19,4,5,1,53,14,0,0,22,5,51,5,2,1,61,11,2410,,,"lps",7,0,0,7,849,54
"706","LSS","Lansing Public Library","XBR","https://swanlibs.ent.sirsi.net/client/en_US/lss/","September",2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198
"707","LYS","Lyons Public Library","XBR","https://catalog.swanlibraries.net/lys","September",2011,"36","lys",2056,2092,289,34,1,4472,0.00177978715783274,"LYS Lyons",7,0,6,4,0,0,0,5,2,5,1,2,0,4,1,4,0,4,0,2,3,7,0,0,0,0,8,1,1,3,2,0,2,4,8,3,4,1,1,2,0,0,23,4,3,0,18,4,5,3,11,1,2,1,0,0,6,4,3,1,3,2,0,4,0,2,0,4,0,7,4,4,1,3,3,6,1,12,3,3,0,1,0,5,0,0,0,1,0,0,,1,0,0,0,2,1,11,5,0,0,11,4,2,1,1,1,14,1,24,6,9,1,3,1,1,5,1,1,1,1,0,0,0,3,2,0,0,2,0,4,1,0,1,0,0,9,1,1,0,1,5,9,2,0,1,0,1,0,1,3,0,1,0,0,0,9,2,0,0,2,1,6,2,1,0,13,6,454,,,,,,,,150,32
"708","MAS","The Morton Arboretum -- Sterling Morton Library","XBR","https://catalog.swanlibraries.net/mas","September",2011,"5","mas",196,192,72,2,0,462,0.000183868887951414,"MAS Morton Arboretum",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,71,0,,0,0,0,1,0,0,1,0,0,0,0,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,109,,,"mas",212,0,0,212,919,19
"709","MCS","McCook Public Library District","XBR","https://catalog.swanlibraries.net/mcs","September",2011,,"mcs",1,6,0,4,0,11,4.37783066550986e-06,"MCS McCook",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
