"","LibID","Library","ILDSDeliveryStop","CatalogLink","Month","Year","BibsAdded","ITEM.LOC.CODE","CHKOUTS","CHKINS","RENEWALS","HOLDS","Hl.RECLL","TOTAL..","PERCENT","BorrowingLibrary","ads","adsj","ams","amsj","bbs","bcs","bcsj","bfs","bfsj","bis","bisj","bks","bksj","bps","bpsj","brs","brsj","bvs","bvsj","bws","bwsj","bys","bysj","bzs","cas","casj","ccs","ccsj","chs","chsj","cis","cisj","cns","cnsj","crs","crsj","cts","ctsj","cws","cwsj","czs","czsj","dgs","dgsj","dos","dosj","ehs","ehsj","eps","epsj","ess","essj","evs","evsj","fbs","fbsj","fms","fmsj","fps","fpsj","frs","frsj","gas","gps","gpsj","gws","gwsj","has","hasj","hds","hdsj","hks","hksj","hss","hssj","hws","hwsj","ins","insj","jds","jdsj","lgs","lgsj","lps","lpsj","lys","lysj","mas","max","mcs","mcsj","mds","mdsj","mks","mls","mps","mpsj","mts","mtsj","mws","mwsj","nls","nlsj","nrs","nrsj","oes","oesj","ols","olsj","ops","opsj","ors","orsj","ozs","ozsj","pcs","pfs","pfsj","phs","phsj","pps","ppsj","pss","pssj","pts","ptsj","rds","rdsj","rfs","rfsj","rgs","rgsj","ros","rosj","rps","rpsj","rss","rssj","sas","sasj","sfs","sfsj","shs","shsj","sls","sps","spsj","sts","stsj","svs","svsj","tbs","tfs","tfsj","ths","thsj","tps","tpsj","ttr","tts","wcs","wcsj","wms","wmsj","wos","wosj","wrs","wrsj","ILL","bzsj","mjs","LOCATION","INTL.USE.","COPY.USE","IUSE3","TOTAL","ItemsAdded","PatronsAdded"
"244","TPS","Tinley Park Public Library","XBR","https://catalog.swanlibraries.net/tps","March",2011,323,"tps",21124,20682,4197,291,4,46298,0.0159729076743304,"TPS Tinley Park",46,5,58,27,0,13,6,40,17,46,22,12,4,11,9,20,6,14,2,15,1,79,8,1,0,0,67,15,7,9,40,14,16,4,50,9,20,10,16,0,0,0,170,19,25,8,166,37,25,15,72,4,49,12,0,0,38,9,33,12,48,8,0,36,4,20,4,23,1,67,13,11,7,42,1,78,20,137,26,8,2,42,12,39,11,19,1,0,0,43,5,22,4,3,5,37,5,46,14,8,1,42,8,10,7,12,6,113,11,118,35,99,25,23,13,6,63,5,39,10,8,3,4,1,33,18,8,1,21,8,10,1,0,0,10,4,39,8,7,0,13,7,32,10,0,28,6,3,6,5,0,5,25,11,3,1,0,0,0,0,29,6,71,6,9,3,89,21,3524,,,,,,,,769,205
"245","TTS","South Suburban College -- Learning Resources Center","SSC","https://catalog.swanlibraries.net/tts","March",2011,,"tts",203,206,64,3,0,476,0.000164221004211441,"TTS South Suburban College",0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,5,0,0,0,0,2,0,0,1,0,3,0,4,0,0,0,3,0,0,1,3,1,2,0,2,0,4,0,0,0,1,2,1,0,0,0,0,3,1,2,1,1,0,1,1,0,0,1,0,0,0,3,2,0,0,0,1,1,0,1,0,0,0,0,1,2,0,0,1,1,0,2,0,1,0,2,0,0,0,1,0,4,0,6,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,1,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,111,0,0,0,1,0,0,0,2,0,219,,,,,,,,,85
"246","WCS","Westchester Public Library","XBR","https://catalog.swanlibraries.net/wcs","March",2011,17,"wcs",4492,4436,932,31,0,9891,0.00341241586692303,"WCS Westchester",23,2,42,14,0,6,0,23,9,20,8,6,3,8,4,16,4,17,0,5,1,45,4,0,0,0,43,6,8,4,26,6,4,4,25,6,9,4,15,2,0,0,101,10,12,3,100,23,21,17,26,5,38,5,0,0,31,4,25,2,24,4,0,20,5,15,2,10,1,34,8,2,0,17,2,57,11,93,9,4,1,29,6,33,0,12,2,1,0,41,2,21,1,2,1,16,1,45,10,4,0,18,2,7,0,12,0,90,4,87,23,32,8,17,3,4,30,3,29,6,6,0,2,1,19,8,0,0,14,4,7,0,0,0,7,1,26,9,1,0,10,3,11,4,0,15,6,3,0,8,0,0,17,6,1,0,26,19,0,0,0,0,37,3,6,3,65,9,2123,,,,,,,,320,49
"247","WMS","Westmont Public Library","XBR","https://catalog.swanlibraries.net/wms","March",2011,180,"wms",11738,11193,2297,321,1,25550,0.00881480390252586,"WMS Westmont",22,7,35,17,0,11,3,26,6,33,8,9,3,15,2,22,2,20,5,13,2,44,9,0,1,0,48,10,8,4,27,3,7,3,30,4,10,15,11,2,0,0,117,18,10,5,161,38,28,8,65,2,39,14,0,0,20,9,32,6,37,13,0,36,4,11,4,17,3,61,10,17,4,22,3,67,13,106,16,4,0,33,5,30,11,9,2,0,0,21,1,17,1,5,9,17,0,45,8,2,1,27,3,13,3,5,5,103,11,109,26,37,9,21,7,5,45,5,30,8,6,1,5,0,22,3,7,2,28,4,4,1,0,0,12,1,24,7,0,1,17,3,22,4,0,18,5,5,0,3,0,0,16,6,1,2,35,19,0,0,26,8,0,0,8,1,83,10,2626,,,,,,,,486,121
"248","WOS","Worth Public Library District","XBR","https://catalog.swanlibraries.net/wos","March",2011,29,"wos",1409,1331,303,46,0,3089,0.00106571151682593,"WOS Worth",12,0,15,2,0,2,0,7,0,7,2,4,0,3,0,7,1,4,1,4,1,30,0,0,0,0,14,1,3,0,6,0,2,0,13,3,8,4,4,0,0,0,30,3,8,0,30,10,5,6,13,1,9,2,0,0,10,0,9,0,7,1,0,5,0,7,0,1,0,14,0,1,0,6,1,21,0,33,2,2,0,14,1,5,0,2,1,0,0,7,0,5,0,2,2,3,0,23,6,0,0,7,0,0,1,6,2,25,3,23,2,17,3,4,0,3,17,3,12,0,3,0,1,0,5,3,0,0,5,0,0,0,0,0,7,2,7,1,2,0,1,1,10,1,0,9,2,0,0,3,0,0,4,0,0,1,16,1,0,2,3,0,13,1,0,0,24,1,725,,,,,,,,114,39
"249","WRS","Woodridge Public Library","XBR","https://catalog.swanlibraries.net/wrs","March",2011,315,"wrs",21732,21337,2867,332,2,46270,0.0159632476152592,"WRS Woodridge",55,2,71,32,0,16,5,55,28,73,37,12,7,14,13,42,4,22,2,14,6,131,10,0,0,0,105,10,27,9,99,16,16,6,65,20,29,12,18,3,0,0,232,32,35,10,287,92,37,46,117,4,88,21,0,0,60,8,47,12,68,16,0,55,12,23,2,30,2,82,19,21,7,51,4,130,13,185,36,10,2,93,32,87,10,16,0,1,0,52,5,18,6,7,9,56,4,88,34,4,0,55,6,12,9,16,2,201,8,240,53,127,24,44,3,15,114,12,68,12,17,4,2,1,40,15,4,2,43,8,21,3,0,0,23,4,37,12,11,2,15,8,31,7,1,28,12,10,3,8,0,0,39,9,8,6,86,39,0,3,45,7,136,9,16,3,0,0,5303,,,"wrs",3,0,0,3,810,194
"250","ADS","Acorn Public Library District","XBR","https://catalog.swanlibraries.net/ads","April",2011,72,"ads",5274,5337,1406,146,2,12165,0.0046116770772165,"ADS Acorn",0,0,44,6,0,7,0,14,1,18,8,3,2,4,5,7,6,14,1,5,1,36,2,0,1,0,25,4,5,5,20,6,9,1,18,3,16,3,8,2,0,0,89,6,14,1,94,13,6,13,17,2,16,9,0,0,18,5,17,2,25,5,0,14,3,8,0,15,2,21,8,9,0,13,3,34,7,55,13,3,1,31,3,17,1,8,2,1,0,7,1,23,1,1,1,16,1,30,12,5,0,15,1,5,1,6,1,67,3,59,14,36,9,10,0,3,30,4,17,5,2,1,0,0,9,5,1,0,14,2,1,1,0,0,10,0,14,8,2,0,4,3,20,1,1,9,2,6,0,4,3,0,21,2,4,1,37,8,0,1,11,1,33,3,6,0,42,10,1621,,,"ads",42,0,30,72,322,84
"251","AMS","Alsip-Merrionette Park Public Library District","XBR","https://catalog.swanlibraries.net/ams","April",2011,246,"ams",10278,9868,1757,230,2,22135,0.00839124308295825,"AMS Alsip",10,0,0,0,0,9,0,12,7,15,3,6,2,5,7,10,1,12,1,5,0,42,1,0,1,0,24,5,4,1,16,0,3,1,18,5,6,2,5,4,0,0,66,6,10,2,73,9,7,21,24,0,22,2,0,0,9,2,12,0,19,3,0,9,3,12,0,13,2,25,0,2,1,11,0,37,1,51,5,4,0,18,7,20,1,8,0,1,0,9,0,5,0,2,2,7,1,17,2,2,0,18,2,2,6,5,0,46,2,36,9,32,7,11,1,2,18,1,9,1,0,0,2,0,11,1,2,2,5,1,0,0,0,0,8,0,13,1,4,0,7,1,11,1,0,11,1,4,0,5,0,0,11,1,1,0,30,9,0,0,4,0,30,1,3,1,26,1,1225,,,,,,,,1005,63
"252","BCS","Beecher Community Library District","XBR","https://catalog.swanlibraries.net/bcs","April",2011,1,"bcs",1572,1602,421,14,0,3609,0.001368149820935,"BCS Beecher",7,0,7,1,0,0,0,3,0,4,2,1,0,3,0,4,0,2,0,3,0,6,1,0,0,0,11,4,0,1,3,3,2,0,10,0,2,0,2,0,0,0,13,0,4,0,21,2,3,1,6,1,13,2,0,0,14,0,6,1,3,2,0,5,1,1,0,1,2,6,0,0,1,4,0,10,3,16,2,2,0,7,1,4,3,1,0,0,0,6,0,5,0,0,0,2,2,5,0,0,0,3,1,1,0,5,1,11,3,22,3,7,1,7,1,0,12,0,7,0,0,0,0,0,2,0,0,0,6,1,2,1,0,0,4,0,4,3,2,0,4,1,1,0,0,6,0,1,0,0,0,0,3,1,1,1,7,2,0,1,4,1,8,0,2,0,12,5,435,,,,,,,,47,6
"253","BFS","Brookfield Public Library","XBR","https://catalog.swanlibraries.net/bfs","April",2011,97,"bfs",7356,7415,1465,190,0,16426,0.00622699610935949,"BFS Brookfield",16,9,40,14,0,7,5,0,0,34,8,8,3,5,6,12,3,12,4,7,2,49,9,0,1,0,27,7,8,3,19,5,7,6,21,10,11,7,5,6,0,0,108,17,14,4,122,45,20,26,50,3,27,9,0,0,32,10,20,9,35,12,0,14,8,14,4,22,1,36,14,6,3,17,6,47,9,93,16,3,1,39,12,38,7,12,4,1,0,18,0,8,1,1,3,26,6,28,9,2,0,31,7,8,7,10,3,91,13,105,24,49,10,11,10,4,40,6,20,13,6,2,1,2,21,9,1,2,25,6,4,0,0,0,3,2,27,11,1,0,7,3,13,2,0,13,1,3,8,8,0,0,16,7,2,2,38,22,0,1,15,12,48,8,4,4,69,20,2399,,,,,,,,65,79
"254","BIS","Blue Island Public Library","XBR","https://catalog.swanlibraries.net/bis","April",2011,364,"bis",6998,6886,1815,140,3,15842,0.00600560528214252,"BIS Blue Island",16,1,30,10,0,7,2,18,6,0,0,7,1,6,1,27,3,16,2,9,1,37,4,0,0,0,35,3,7,2,33,2,7,1,21,2,14,5,8,1,0,0,46,12,10,2,67,13,4,12,26,0,25,2,0,0,18,2,17,1,17,3,0,32,4,17,0,17,1,23,3,7,2,18,4,35,2,59,9,2,2,16,2,18,0,11,0,2,0,14,1,9,0,1,0,22,2,16,8,4,1,20,2,5,3,3,4,57,5,62,11,30,3,7,3,2,34,2,10,0,5,0,3,0,13,4,3,1,8,3,5,1,1,0,11,3,21,3,1,0,11,0,19,4,0,10,2,2,0,7,0,0,14,3,2,0,25,10,0,0,7,4,34,1,2,1,34,2,1529,,,,,,,,687,84
"255","BKS","Berkeley Public Library","XBR","https://catalog.swanlibraries.net/bks","April",2011,13,"bks",1367,1379,175,76,0,2997,0.00113614436501585,"BKS Berkeley",5,1,8,5,0,2,0,4,2,9,7,0,0,1,0,3,2,1,1,4,0,9,2,0,0,0,12,0,1,1,16,1,0,1,6,3,0,3,1,0,0,0,20,2,2,0,16,7,5,7,10,1,4,3,0,0,4,1,11,0,3,0,0,2,0,6,0,3,0,10,0,2,0,9,2,15,1,15,4,2,0,7,3,7,1,1,0,0,0,5,1,1,1,2,0,12,1,11,1,1,0,6,0,1,0,1,0,20,4,18,8,7,0,3,2,0,11,0,4,0,1,0,0,0,3,2,1,0,2,0,0,1,0,0,2,1,7,0,0,0,1,0,3,4,0,2,0,1,0,5,0,0,3,0,0,0,14,2,0,0,1,2,13,3,0,0,7,4,503,,,,,,,,80,29
"256","BPS","Bedford Park Public Library District","XBR","https://catalog.swanlibraries.net/bps","April",2011,8,"bps",1136,1044,337,34,0,2551,0.000967068493545358,"BPS Bedford Park",2,0,1,5,0,0,1,1,2,1,1,0,0,0,0,1,6,2,1,1,2,3,2,0,0,0,3,6,1,0,0,2,0,1,1,4,0,2,0,3,0,0,6,1,1,2,5,10,3,5,0,1,1,3,0,0,3,1,1,5,0,2,0,1,2,2,0,0,0,1,5,0,0,0,4,2,5,2,3,1,1,4,2,3,1,0,2,0,0,0,0,2,4,0,0,3,2,1,5,1,1,5,2,0,0,2,1,3,3,3,6,1,10,1,1,2,1,2,2,3,0,0,0,0,0,3,0,0,1,1,0,1,0,1,0,0,0,2,1,2,0,4,0,1,0,1,2,0,2,0,0,0,0,1,0,0,3,3,0,0,0,0,3,5,0,2,2,6,260,,,,,,,,106,3
"257","BRS","Broadview Public Library District","XBR","https://catalog.swanlibraries.net/brs","April",2011,24,"brs",5561,5496,643,92,0,11792,0.00447027505914812,"BRS Broadview",1,0,6,1,0,1,1,1,1,5,0,0,0,0,0,0,0,2,0,3,0,3,0,0,0,0,5,0,2,0,5,0,2,1,4,0,5,0,1,0,0,0,9,2,1,0,13,2,3,3,2,0,2,2,0,0,2,0,6,0,5,0,0,1,1,0,0,5,0,4,0,2,0,0,0,8,0,6,0,0,0,3,0,1,0,1,0,0,0,0,0,2,0,1,1,4,1,7,1,1,0,2,1,1,0,0,0,8,1,7,0,6,0,2,2,1,5,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2,1,0,0,4,0,2,1,0,0,0,0,0,3,0,0,1,0,1,0,6,2,0,0,2,0,2,0,0,0,6,3,232,,,,,,,,124,28
"258","BVS","Bridgeview Public Library","XBR","https://catalog.swanlibraries.net/bvs","April",2011,13,"bvs",1342,1301,239,16,0,2898,0.00109861407067599,"BVS Bridgeview",9,1,8,3,0,0,0,11,0,6,4,1,1,3,1,4,1,0,0,4,0,13,2,0,0,0,8,1,5,2,5,4,2,0,9,2,5,1,4,1,0,0,25,2,4,0,34,4,4,4,9,0,10,3,0,0,6,0,9,0,5,7,0,5,3,8,0,3,2,6,2,4,1,5,0,13,1,25,0,1,0,10,0,2,0,5,0,0,0,5,0,2,0,0,0,8,0,11,3,2,1,11,0,2,2,1,0,30,2,22,1,19,1,1,1,0,12,1,9,1,0,0,0,1,3,2,1,0,3,0,2,1,0,0,3,1,7,4,2,0,2,2,4,2,0,6,0,3,0,0,0,0,11,3,1,0,9,4,0,0,1,1,22,2,1,1,22,1,619,,,,,,,,43,56
"259","BWS","Bellwood Public Library","XBR","https://catalog.swanlibraries.net/bws","April",2011,28,"bws",2861,2754,567,75,0,6257,0.00237199042105578,"BWS Bellwood",8,0,20,3,0,2,1,6,5,5,2,8,2,1,0,18,1,4,0,0,0,15,2,0,0,0,20,1,5,1,18,6,1,0,4,1,4,3,2,0,0,0,26,7,3,1,38,13,6,5,16,2,16,4,0,0,7,4,17,3,12,2,0,9,1,10,1,9,0,5,2,4,1,12,0,19,2,25,2,1,1,8,2,12,0,2,1,0,0,8,1,2,0,4,2,11,0,25,6,4,0,6,2,3,0,0,1,26,2,26,6,19,2,9,1,0,19,1,11,1,3,0,0,1,11,3,2,1,4,1,1,1,0,0,9,0,10,2,0,1,3,1,6,1,0,5,1,0,0,2,0,0,3,0,1,0,15,6,0,0,3,1,14,4,2,1,23,2,822,,,"bws",16,0,0,16,220,56
"260","BYS","Berwyn Public Library","XBR","https://catalog.swanlibraries.net/bys","April",2011,184,"bys",18762,19210,1762,626,3,40363,0.0153013663680797,"BYS Berwyn",25,3,41,25,0,4,1,29,12,71,11,8,10,7,6,20,6,15,2,13,1,0,0,0,0,0,42,7,13,8,30,6,10,2,26,7,19,6,11,3,0,0,108,14,26,2,103,29,13,27,69,0,44,12,0,0,20,7,40,12,31,5,0,19,9,25,0,20,2,41,13,19,3,19,4,75,13,60,11,4,2,38,5,30,2,7,2,5,0,25,0,19,4,1,4,27,8,33,5,5,1,39,18,4,2,14,4,119,9,97,18,49,11,20,6,3,25,4,15,10,2,1,4,1,26,13,4,1,12,6,2,0,0,0,8,3,28,10,4,2,10,6,19,6,0,17,12,7,2,6,2,0,12,5,1,3,52,23,0,2,16,14,50,3,3,8,57,14,2566,,,,,,,,652,239
"261","BZS","Brookfield Zoo -- Library","XBR","https://catalog.swanlibraries.net/bzs","April",2011,,"bzs",8,17,8,5,0,38,1.44055675243918e-05,"BZS Brookfield Zoo",0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,3,0,2,0,1,0,2,1,0,0,0,0,2,0,2,0,0,2,0,0,0,1,0,2,1,0,0,1,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,2,1,0,0,1,0,1,0,3,0,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,2,1,74,,,,,,,,,
"262","CAS","Calumet Park Public Library","XBR","https://catalog.swanlibraries.net/cas","April",2011,,"cas",577,587,141,2,0,1307,0.000495475704062635,"CAS Calumet Park",3,0,6,0,0,1,0,2,1,4,0,0,0,0,0,6,0,1,0,5,0,1,0,0,0,0,6,1,0,0,4,0,0,0,1,0,1,0,1,0,0,0,6,0,2,0,9,0,0,1,7,1,8,0,0,0,3,0,3,0,3,1,0,12,0,0,1,2,0,1,0,1,0,4,0,1,0,3,0,1,0,5,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,3,1,3,0,2,0,1,0,0,0,7,0,11,0,3,0,1,1,0,5,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,7,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,3,0,1,0,7,0,196,,,,,,,,67,31
"263","CCS","Calumet City Public Library","XBR","https://catalog.swanlibraries.net/ccs","April",2011,58,"ccs",7150,7014,2401,215,0,16780,0.00636119534366566,"CCS Calumet City",10,2,15,3,0,6,0,9,6,12,3,5,0,2,0,26,3,14,0,11,2,28,5,0,1,0,0,0,7,1,18,6,2,1,15,1,15,0,2,1,0,0,56,2,11,2,65,7,7,7,23,0,26,2,0,0,16,0,16,2,16,3,0,21,2,17,0,11,0,13,0,8,0,10,0,39,2,43,8,7,0,14,0,8,0,8,1,0,0,12,0,10,0,5,0,11,2,37,3,5,0,23,0,1,5,2,0,72,3,42,2,17,0,7,2,3,33,3,7,0,2,1,1,0,17,3,8,3,9,0,1,1,0,0,16,0,8,2,2,1,4,0,10,1,0,5,1,7,0,4,0,0,10,0,0,0,33,14,0,0,5,0,24,1,1,2,29,1,1239,,,,,,,,1002,152
"264","CHS","Chicago Heights Public Library","XBR","https://catalog.swanlibraries.net/chs","April",2011,68,"chs",2505,2288,532,53,0,5378,0.00203876689858367,"CHS Chicago Heights",9,2,16,3,0,2,1,11,4,6,3,11,0,6,2,8,2,5,0,4,2,26,1,0,0,0,16,4,0,0,26,3,3,0,8,2,4,1,6,1,0,0,43,4,11,3,36,9,5,5,19,1,9,4,0,0,13,4,7,3,8,3,0,11,1,7,0,4,1,16,4,3,1,16,0,26,1,31,3,2,0,7,4,9,3,6,1,1,0,14,1,3,1,0,1,11,0,14,5,2,0,4,3,3,1,5,0,28,3,26,8,21,2,6,2,5,14,1,11,3,1,0,2,0,10,3,5,0,7,4,1,1,0,0,1,2,7,5,1,0,7,2,11,2,0,11,0,3,0,1,0,0,12,2,1,1,18,6,0,0,6,1,15,6,0,0,39,6,941,,,,,,,,168,159
"265","CIS","Cicero Public Library","XBR","https://catalog.swanlibraries.net/cis","April",2011,165,"cis",9626,9599,1477,152,0,20854,0.00790562381983336,"CIS Cicero",12,1,30,21,0,1,1,17,20,26,47,11,3,1,3,15,2,14,2,12,3,36,7,0,0,0,22,22,6,4,0,0,4,1,18,5,7,9,2,3,4,15,56,9,9,1,95,39,14,30,39,7,11,8,0,0,12,5,25,10,22,9,0,30,6,20,3,10,2,20,4,9,2,15,4,32,11,48,12,4,1,43,16,23,8,4,1,0,0,21,2,7,0,2,3,28,2,17,18,8,1,29,3,6,5,2,0,48,5,77,22,34,8,12,2,3,43,4,16,8,0,0,2,2,17,6,2,0,14,3,7,3,0,0,9,11,11,17,5,0,19,4,12,3,0,8,5,2,2,5,0,0,8,5,0,1,24,27,0,0,7,4,58,5,2,2,47,9,1940,,,,,,,,651,415
"266","CNS","Clarendon Hills Public Library","XBR","https://catalog.swanlibraries.net/cns","April",2011,9,"cns",1801,1827,409,11,0,4048,0.00153457203522995,"CNS Clarendon Hills",7,0,19,5,0,4,2,5,7,13,5,1,1,9,1,2,1,2,2,5,0,17,2,0,0,0,16,5,7,0,9,1,0,0,12,1,5,4,2,1,0,0,27,1,3,1,39,12,9,7,13,0,23,6,0,0,12,1,16,1,9,4,0,5,1,10,0,2,1,21,9,2,0,4,1,18,2,34,0,2,0,21,3,9,2,3,1,0,0,7,0,7,0,0,2,8,1,11,2,1,0,7,0,4,0,10,0,27,0,30,4,10,1,5,2,3,10,4,11,0,1,0,2,1,7,2,3,0,8,2,2,1,0,0,2,2,12,4,0,0,7,1,3,1,0,1,0,3,0,2,0,0,18,2,1,2,15,4,0,0,11,2,6,2,0,1,30,3,839,,,,,,,,169,34
"267","CRS","Chicago Ridge Public Library","XBR","https://catalog.swanlibraries.net/crs","April",2011,33,"crs",4333,4333,898,66,0,9630,0.00365067408578667,"CRS Chicago Ridge",10,2,17,4,0,6,0,10,4,12,1,4,0,3,1,4,3,6,1,4,1,26,1,0,0,0,16,4,7,0,12,2,0,1,0,0,5,2,4,0,0,0,34,2,14,1,53,3,3,6,11,0,14,5,0,0,8,1,7,2,21,3,0,12,0,5,0,9,2,14,1,0,0,14,0,26,4,45,5,2,0,10,1,9,0,3,1,0,0,11,0,5,1,2,0,4,0,11,6,1,0,7,2,5,1,3,0,40,3,39,6,17,1,9,0,1,19,1,7,0,1,0,0,0,10,1,2,0,8,0,1,0,0,0,2,1,8,0,1,0,3,2,6,0,0,5,0,4,1,5,0,0,12,0,2,0,18,5,0,1,7,0,19,0,7,2,25,13,898,,,"crs",57,0,0,57,183,55
"268","CTS","Crete Public Library District","XBR","https://catalog.swanlibraries.net/cts","April",2011,42,"cts",4545,4490,1433,108,0,10576,0.00400929689836758,"CTS Crete",12,1,30,3,0,7,2,13,4,17,5,5,1,8,1,6,2,10,0,3,1,36,4,0,0,0,25,9,11,3,22,5,8,4,14,2,0,0,9,1,0,0,70,10,12,3,72,18,13,7,21,2,16,6,0,0,24,3,19,0,24,6,0,17,2,8,0,7,0,17,5,7,1,10,1,29,8,63,12,2,0,26,4,18,1,3,0,0,0,22,1,10,1,1,2,13,2,24,8,5,0,21,2,4,1,8,0,54,7,70,14,33,5,4,2,3,17,2,16,4,3,1,0,1,18,6,1,0,15,2,5,1,0,0,4,2,18,3,2,0,8,1,10,2,0,14,1,3,1,6,0,0,8,5,4,2,28,9,0,2,4,3,41,0,4,1,55,8,1509,,,,,,,,266,58
"269","CWS","Crestwood Public Library District","XBR","https://catalog.swanlibraries.net/cws","April",2011,16,"cws",2067,2152,432,19,0,4670,0.00177036842997131,"CWS Crestwood",9,1,10,6,0,0,0,6,0,10,1,4,0,1,2,4,0,6,1,3,0,13,0,0,0,0,7,3,4,0,5,1,4,2,7,2,5,3,0,0,0,0,28,9,6,1,25,8,6,3,2,1,11,3,0,0,9,3,6,2,5,3,0,4,1,3,0,3,1,8,2,1,2,6,1,15,3,15,3,2,0,9,1,4,1,2,0,0,0,7,0,1,2,2,2,7,1,5,3,0,0,7,0,1,0,2,0,22,6,22,2,10,0,9,0,3,7,3,5,5,3,0,0,0,5,0,0,0,5,2,1,0,0,0,2,3,5,0,0,0,3,0,6,0,0,4,0,0,0,2,0,0,5,2,0,0,13,4,0,0,3,1,11,1,2,0,5,3,563,,,,,,,,177,19
"270","DGS","Downers Grove Public Library","XBR","https://catalog.swanlibraries.net/dgs","April",2011,474,"dgs",38069,38534,5208,835,19,82665,0.0313377957737856,"DGS Downers Grove",99,11,145,42,0,36,3,86,35,116,40,30,7,28,7,69,3,46,7,20,4,160,24,0,0,0,106,16,36,8,90,15,34,9,90,29,49,19,30,6,0,0,0,0,40,8,440,96,58,60,149,14,118,43,0,0,99,17,94,16,111,23,0,68,9,42,3,35,6,123,28,26,6,66,9,185,18,341,32,17,1,133,19,101,10,23,6,3,0,79,4,60,7,4,14,79,8,117,44,15,3,85,9,28,11,36,9,292,22,363,58,157,14,73,15,18,137,17,100,21,22,3,5,2,67,17,7,2,64,9,30,10,0,0,32,15,97,26,8,1,45,4,50,8,0,40,12,16,1,11,3,0,67,19,8,5,156,37,0,1,36,7,179,16,25,7,254,29,7603,,,,,,,,954,162
"271","DOS","Dolton Public Library District","XBR","https://catalog.swanlibraries.net/dos","April",2011,30,"dos",2293,2410,641,66,2,5412,0.00205165609057918,"DOS Dolton",2,1,6,1,0,3,0,4,3,4,8,4,0,1,0,12,1,5,0,5,0,9,0,0,0,0,16,1,4,0,6,1,0,0,6,0,5,0,1,0,0,0,18,2,0,0,35,4,6,11,6,1,13,3,0,0,5,1,6,1,3,2,0,13,2,5,0,8,0,12,1,2,0,4,0,14,1,19,5,0,0,4,1,2,0,1,1,0,0,11,0,6,0,2,1,7,0,14,0,4,1,4,0,3,0,3,0,24,2,29,4,10,1,3,0,1,14,0,4,1,0,0,0,0,5,0,0,0,4,0,1,0,0,0,8,0,3,0,1,0,1,1,4,0,0,2,1,1,0,5,0,0,4,2,0,0,9,3,0,0,2,0,10,3,0,1,15,2,558,,,,,,,,277,106
"272","EPS","Elmwood Park Public Library","XBR","https://catalog.swanlibraries.net/eps","April",2011,16,"eps",2987,3037,749,49,0,6822,0.00258617846451056,"EPS Elmwood Park",16,2,28,8,0,6,0,14,9,22,13,3,3,3,4,10,1,17,1,6,0,34,10,0,0,0,35,4,7,3,26,9,5,1,26,3,10,4,14,1,0,0,109,9,20,2,96,26,0,0,37,5,28,13,0,0,17,1,24,4,30,4,0,28,4,13,2,23,2,35,6,11,4,14,1,40,9,50,7,4,0,29,1,30,3,8,1,0,0,31,2,11,1,3,5,26,1,33,13,5,0,33,0,6,3,8,2,59,5,107,23,33,4,19,2,2,42,5,19,3,7,2,2,1,12,7,0,0,28,2,9,0,0,0,4,5,28,6,1,0,10,0,6,1,1,19,2,3,1,6,0,0,21,4,2,1,40,10,0,0,21,2,43,4,3,4,68,12,2012,,,,,,,,100,67
"273","ESS","Eisenhower Public Library District","XBR","https://catalog.swanlibraries.net/ess","April",2011,220,"ess",12183,12456,3146,727,4,28516,0.0108102411454094,"ESS Eisenhower",23,1,47,12,0,5,4,28,12,33,14,14,2,7,3,11,3,13,1,13,1,62,3,0,0,0,46,7,18,1,48,10,10,4,48,6,25,5,13,2,0,0,126,12,22,2,170,38,31,24,0,0,31,12,0,0,29,6,34,4,27,13,0,24,4,21,4,14,1,51,13,14,1,24,4,54,13,128,13,5,1,34,10,35,8,3,0,0,0,21,6,13,2,3,7,27,5,48,13,7,0,18,6,9,3,9,5,102,11,152,35,32,8,29,6,7,50,12,25,6,9,4,2,0,18,7,3,0,27,8,7,3,0,0,14,5,33,6,3,0,9,3,24,6,0,18,0,9,2,6,0,0,14,11,1,1,43,13,0,0,15,6,58,4,4,4,74,16,2782,,,,,,,,980,91
